_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
6889789b14afca1864a456e8,Bola de vôlei,esporte e lazer,73.64,4.4473734507,2023-01-28,Rafael Costa,PB,5,boleto,1,-7.28,-36.72
6889789b14afca1864a456f6,Cubo mágico 8x8,brinquedos,28.86,0.0,2021-02-28,Thiago Silva,SP,3,boleto,1,-22.19,-48.79
6889789b14afca1864a456fa,Bateria,instrumentos musicais,1312.67,70.8355762909,2022-02-28,Bruno Rodrigues,SP,4,cartao_credito,2,-22.19,-48.79
6889789b14afca1864a456fb,Copo térmico,esporte e lazer,83.05,4.9532671772,2022-02-28,Lucas Oliveira,SP,5,cartao_credito,7,-22.19,-48.79
6889789b14afca1864a45702,Corda de pular,esporte e lazer,17.07,0.0,2023-02-28,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
6889789b14afca1864a45711,Kit banquetas,moveis,440.02,21.0141803086,2021-03-28,Isabella Pereira,SP,2,cartao_credito,24,-22.19,-48.79
6889789b14afca1864a45719,Blocos de montar,brinquedos,41.39,0.0,2021-03-28,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
6889789b14afca1864a45720,Sofá retrátil,moveis,960.04,48.7036808785,2022-03-28,Bianca Santos,RJ,1,cartao_credito,3,-22.25,-42.66
6889789b14afca1864a45730,TV Led UHD 4K,eletronicos,3085.99,161.9041226627,2021-04-28,Pedro Gomes,RJ,3,cartao_credito,10,-22.25,-42.66
6889789b14afca1864a45742,Impressora,eletronicos,311.31,16.8594468626,2022-04-28,Camila Ribeiro,SC,5,boleto,1,-27.45,-50.95
6889789b14afca1864a45760,Celular Plus X42,eletronicos,2868.17,153.2525284119,2021-06-28,Juliana Costa,BA,5,cupom,1,-13.29,-41.71
6889789b14afca1864a45761,Cama box,moveis,546.63,29.389528925,2021-06-28,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
6889789b14afca1864a45763,Cômoda,moveis,309.89,17.0318147509,2021-06-28,Isabella Pereira,SP,3,boleto,1,-22.19,-48.79
6889789b14afca1864a4576c,Cama king,moveis,1263.19,76.3554536795,2022-06-28,Camila Ribeiro,SP,4,boleto,1,-22.19,-48.79
6889789b14afca1864a45770,Bola de basquete,esporte e lazer,71.35,1.3836119168,2022-06-28,Camila Ribeiro,RS,5,cartao_credito,5,-30.17,-53.5
6889789b14afca1864a45776,Bola de vôlei,esporte e lazer,61.75,0.0,2021-07-28,Thiago Silva,MG,3,cartao_credito,7,-18.1,-44.38
6889789b14afca1864a4577a,Violão,instrumentos musicais,552.04,29.6775951495,2021-07-28,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a45781,Iniciando em programação,livros,56.37,3.5326374414,2022-07-28,Bruno Rodrigues,PE,5,boleto,1,-8.38,-37.86
6889789b14afca1864a45786,Micro-ondas,eletrodomesticos,1089.68,58.3109586149,2022-07-28,Larissa Alves,RJ,5,cartao_credito,5,-22.25,-42.66
6889789b14afca1864a45791,Assistente virtual,eletronicos,153.98,8.7252367555,2021-08-28,Juliana Costa,BA,4,boleto,1,-13.29,-41.71
6889789b14afca1864a45796,Jogo de tabuleiro,brinquedos,167.5,15.160806479,2022-08-28,Camila Ribeiro,SP,2,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a457a8,Lava louças,eletrodomesticos,2000.35,107.0437241648,2022-09-28,Bianca Santos,PB,5,cartao_credito,8,-7.28,-36.72
6889789b14afca1864a457ac,Cama king,moveis,735.3,36.7369519871,2022-09-28,Lucas Oliveira,RS,4,cartao_credito,10,-30.17,-53.5
6889789b14afca1864a457ad,Cadeira de escritório,moveis,466.2,31.9100505532,2022-09-28,Camila Ribeiro,RJ,4,cartao_credito,10,-22.25,-42.66
6889789b14afca1864a457b6,Iniciando em programação,livros,76.49,4.6039669123,2021-10-28,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
6889789b14afca1864a457b7,Boneca bebê,brinquedos,76.18,1.6407948862,2021-10-28,Larissa Alves,MG,4,cartao_credito,8,-18.1,-44.38
6889789b14afca1864a457b8,Celular Plus X42,eletronicos,2268.88,122.4638286453,2021-10-28,Thiago Silva,RJ,1,cartao_credito,6,-22.25,-42.66
6889789b14afca1864a457b9,Dinossauro Rex,brinquedos,18.77,1.2882228445,2021-10-28,Juliana Costa,MS,3,boleto,1,-20.51,-54.54
6889789b14afca1864a457bb,Copo térmico,esporte e lazer,85.87,5.1034236935,2022-10-28,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a457c1,Mesa de centro,moveis,270.86,12.0069192102,2022-10-28,Thiago Silva,PB,5,cartao_credito,4,-7.28,-36.72
6889789b14afca1864a457cf,Cama box,moveis,861.1,47.5037788158,2021-11-28,Bianca Santos,MG,3,cartao_credito,1,-18.1,-44.38
6889789b14afca1864a457d2,Tablet ABXY,eletronicos,2164.9,116.6735274534,2022-11-28,Isabella Pereira,PR,5,cartao_credito,3,-24.89,-51.55
6889789b14afca1864a457de,Mochila,esporte e lazer,123.69,7.4745355655,2021-12-28,Felipe Santos,BA,1,cartao_credito,6,-13.29,-41.71
6889789b14afca1864a457df,Lavadora de roupas,eletrodomesticos,2014.33,108.1454277572,2021-12-28,Pedro Gomes,PR,4,cartao_credito,3,-24.89,-51.55
6889789b14afca1864a457e3,Sofá retrátil,moveis,977.21,49.6179317242,2021-12-28,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
6889789b14afca1864a457e9,TV Led UHD 4K,eletronicos,3966.67,214.3770604781,2022-12-28,João Souza,PR,5,cartao_credito,1,-24.89,-51.55
6889789b14afca1864a457ec,Mochila,esporte e lazer,116.3,6.7237296478,2022-12-28,Thiago Silva,PR,5,boleto,1,-24.89,-51.55
6889789b14afca1864a457ed,Copo térmico,esporte e lazer,60.69,9.6111742852,2022-12-28,Camila Ribeiro,PR,3,boleto,1,-24.89,-51.55
6889789b14afca1864a457ee,Impressora,eletronicos,388.66,18.2794148202,2022-12-28,Thiago Silva,SC,5,cartao_credito,3,-27.45,-50.95
6889789b14afca1864a457f0,Geladeira,eletrodomesticos,2357.39,125.8070514279,2022-12-28,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
6889789b14afca1864a45803,Pandeiro,instrumentos musicais,40.66,2.6961272034,2021-01-29,Beatriz Moraes,RJ,5,boleto,1,-22.25,-42.66
6889789b14afca1864a45804,Tablet ABXY,eletronicos,1283.32,65.9173683218,2021-01-29,Felipe Santos,RS,5,boleto,1,-30.17,-53.5
6889789b14afca1864a45808,Panela de pressão,utilidades domesticas,80.29,1.8596400217,2021-01-29,Lucas Oliveira,RJ,3,cartao_credito,3,-22.25,-42.66
6889789b14afca1864a45809,Mesa de centro,moveis,296.94,23.6131713023,2021-01-29,Larissa Alves,RJ,1,cartao_credito,4,-22.25,-42.66
6889789b14afca1864a4580e,Iniciando em programação,livros,68.29,14.1423395352,2022-01-29,Rafael Costa,MG,5,cartao_credito,1,-18.1,-44.38
6889789b14afca1864a4580f,Faqueiro,utilidades domesticas,60.67,0.0,2022-01-29,Pedro Gomes,SP,1,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a45818,Impressora,eletronicos,385.39,18.1052971577,2023-01-29,Pedro Gomes,PR,5,boleto,1,-24.89,-51.55
6889789b14afca1864a45731,Cama box,moveis,569.48,27.9075358407,2021-04-28,Camila Ribeiro,RJ,5,cartao_credito,1,-22.25,-42.66
6889789b14afca1864a45735,Kit banquetas,moveis,456.18,32.0882637353,2021-04-28,Mariana Ferreira,SP,2,cartao_credito,3,-22.19,-48.79
6889789b14afca1864a45739,Cama box,moveis,692.56,37.1598624087,2022-04-28,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
6889789b14afca1864a4573a,Bateria,instrumentos musicais,1208.49,64.8795613993,2022-04-28,Pedro Gomes,MG,1,cartao_credito,1,-18.1,-44.38
6889789b14afca1864a4573b,Blocos de montar,brinquedos,35.79,0.0,2022-04-28,Juliana Costa,ES,3,cupom,1,-19.19,-40.34
6889789b14afca1864a4573c,Guarda roupas,moveis,656.24,41.1847411518,2022-04-28,Bruno Rodrigues,MG,5,cartao_credito,5,-18.1,-44.38
6889789b14afca1864a4573e,Iniciando em programação,livros,55.92,0.0,2022-04-28,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
6889789b14afca1864a4573f,Secadora de roupas,eletrodomesticos,1768.76,91.7655879223,2022-04-28,Pedro Gomes,SP,3,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a4574f,Guitarra,instrumentos musicais,1284.87,65.9999011587,2021-05-28,Thiago Silva,MG,4,cartao_credito,2,-18.1,-44.38
6889789b14afca1864a45750,Celular ABXY,eletronicos,1776.02,92.1521610813,2021-05-28,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
6889789b14afca1864a45751,Dinossauro Rex,brinquedos,20.05,0.0,2022-05-28,Bruno Rodrigues,MG,4,cartao_credito,2,-18.1,-44.38
6889789b14afca1864a45754,Impressora,eletronicos,326.2,14.9536077251,2022-05-28,João Souza,PR,1,cartao_credito,1,-24.89,-51.55
6889789b14afca1864a45756,Corda de pular,esporte e lazer,26.19,2.3343865421,2022-05-28,Larissa Alves,SP,1,boleto,1,-22.19,-48.79
6889789b14afca1864a4575f,Mochila,esporte e lazer,119.42,3.9431948028,2021-06-28,Felipe Santos,RJ,2,cartao_credito,3,-22.25,-42.66
6889789b14afca1864a45766,Impressora,eletronicos,416.17,22.4429264014,2021-06-28,Mariana Ferreira,SP,3,boleto,1,-22.19,-48.79
6889789b14afca1864a45778,Cubo mágico 8x8,brinquedos,20.91,0.0,2021-07-28,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a45779,Jogo de copos,utilidades domesticas,54.97,0.0,2021-07-28,Larissa Alves,SP,4,cartao_credito,4,-22.19,-48.79
6889789b14afca1864a45784,Lavadora de roupas,eletrodomesticos,1820.98,97.2448326658,2022-07-28,Rafael Costa,RJ,3,cartao_credito,1,-22.25,-42.66
6889789b14afca1864a45787,Cubo mágico 8x8,brinquedos,19.23,1.5550441735,2022-07-28,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
6889789b14afca1864a45793,Guitarra,instrumentos musicais,976.28,52.5150774808,2021-08-28,Juliana Costa,MG,5,cartao_credito,3,-18.1,-44.38
6889789b14afca1864a45794,Guarda roupas,moveis,611.39,30.1391172585,2022-08-28,Lucas Oliveira,PR,5,cartao_credito,1,-24.89,-51.55
6889789b14afca1864a457a4,Smart TV,eletronicos,1524.13,78.7397763681,2021-09-28,Pedro Gomes,MG,5,cartao_credito,2,-18.1,-44.38
6889789b14afca1864a457a9,Kit banquetas,moveis,363.96,16.9642141278,2022-09-28,Mariana Ferreira,MG,5,cartao_credito,6,-18.1,-44.38
6889789b14afca1864a457ab,Tablet ABXY,eletronicos,2170.68,113.1666187847,2022-09-28,Bianca Santos,SC,5,boleto,1,-27.45,-50.95
6889789b14afca1864a457b5,Smartwatch,eletronicos,224.99,9.5644797056,2021-10-28,Juliana Costa,SP,5,cartao_credito,3,-22.19,-48.79
6889789b14afca1864a457ba,Blocos de montar,brinquedos,54.55,7.3846621034,2021-10-28,Lucas Oliveira,MG,4,cartao_credito,1,-18.1,-44.38
6889789b14afca1864a457bc,Dinossauro Rex,brinquedos,26.11,1.9213834757,2022-10-28,Bianca Santos,SP,4,cartao_credito,5,-22.19,-48.79
6889789b14afca1864a457c9,Jogo de panelas,utilidades domesticas,262.73,11.5740211685,2021-11-28,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a457cd,Dashboards com Power BI,livros,39.63,8.4897926421,2021-11-28,Pedro Gomes,RJ,4,cupom,1,-22.25,-42.66
6889789b14afca1864a457d1,Jogo de copos,utilidades domesticas,48.66,0.0,2022-11-28,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a457d3,Mesa de centro,moveis,209.99,8.7657748317,2022-11-28,Juliana Costa,GO,5,cartao_credito,3,-15.98,-49.86
6889789b14afca1864a457d4,Mochila,esporte e lazer,143.89,5.2461486872,2022-11-28,Felipe Santos,RJ,5,cartao_credito,7,-22.25,-42.66
6889789b14afca1864a457d5,Jogo de tabuleiro,brinquedos,165.78,6.4117253332,2022-11-28,Felipe Santos,PE,1,cartao_credito,10,-8.38,-37.86
6889789b14afca1864a457d6,Dinossauro Rex,brinquedos,29.64,0.0,2022-11-28,João Souza,SP,4,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a457e6,Jogo de copos,utilidades domesticas,51.94,0.0,2022-12-28,Bruno Rodrigues,RJ,4,cartao_credito,10,-22.25,-42.66
6889789b14afca1864a457e7,Jogo de panelas,utilidades domesticas,135.89,8.124148863,2022-12-28,Isabella Pereira,SP,4,cartao_credito,7,-22.19,-48.79
6889789b14afca1864a45807,Mesa de centro,moveis,179.59,7.1470662872,2021-01-29,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a4580a,Celular ABXY,eletronicos,1341.39,69.0094211238,2022-01-29,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a45811,Jogo de panelas,utilidades domesticas,278.46,17.9909736027,2022-01-29,Camila Ribeiro,DF,5,cartao_credito,2,-15.83,-47.86
6889789b14afca1864a45812,Iniciando em programação,livros,57.33,0.0,2022-01-29,Pedro Gomes,SC,4,cartao_debito,1,-27.45,-50.95
6889789b14afca1864a45814,Bicicleta,esporte e lazer,881.81,47.2368555683,2022-01-29,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a45817,Bicicleta,esporte e lazer,850.66,42.8795249377,2023-01-29,Isabella Pereira,SC,5,cartao_credito,1,-27.45,-50.95
6889789b14afca1864a4581b,Secadora de roupas,eletrodomesticos,1395.25,78.7729037366,2023-01-29,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a4581e,Smartwatch,eletronicos,163.26,9.581519023,2023-01-29,Lucas Oliveira,TO,5,cartao_credito,1,-9.46,-48.26
6889789b14afca1864a4582c,Corda de pular,esporte e lazer,23.02,0.0,2021-03-29,Camila Ribeiro,SC,5,cartao_credito,1,-27.45,-50.95
6889789b14afca1864a4582e,Modelagem preditiva,livros,96.5,5.6645996786,2021-03-29,João Souza,SP,5,cartao_credito,4,-22.19,-48.79
6889789b14afca1864a45835,Geladeira,eletrodomesticos,2649.54,141.3631600228,2022-03-29,Bianca Santos,MG,4,boleto,1,-18.1,-44.38
6889789b14afca1864a45836,Bicicleta,esporte e lazer,389.73,21.28305456,2022-03-29,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a4583a,Modelagem preditiva,livros,62.38,3.8526518609,2022-03-29,Bianca Santos,CE,1,cupom,1,-5.2,-39.53
6889789b14afca1864a4583c,Cubo mágico 8x8,brinquedos,27.93,1.770314384,2022-03-29,Mariana Ferreira,SC,5,cartao_credito,1,-27.45,-50.95
6889789b14afca1864a4583e,Blocos de montar,brinquedos,34.06,3.2127078803,2022-03-29,Beatriz Moraes,RJ,5,cartao_credito,5,-22.25,-42.66
6889789b14afca1864a45842,Blocos de montar,brinquedos,52.73,3.4947260174,2023-03-29,Rafael Costa,MG,5,boleto,1,-18.1,-44.38
6889789b14afca1864a45845,Jogo de copos,utilidades domesticas,58.17,0.0,2023-03-29,Larissa Alves,RS,1,boleto,1,-30.17,-53.5
6889789b14afca1864a45846,Impressora,eletronicos,466.55,22.4268229956,2023-03-29,João Souza,RS,5,cartao_credito,1,-30.17,-53.5
6889789b14afca1864a45858,Pandeiro,instrumentos musicais,121.1,4.0326497487,2021-04-29,Felipe Santos,RJ,5,boleto,1,-22.25,-42.66
6889789b14afca1864a45859,Carrinho controle remoto,brinquedos,109.29,12.1989780767,2021-04-29,Pedro Gomes,BA,1,cartao_credito,1,-13.29,-41.71
6889789b14afca1864a4585d,Corda de pular,esporte e lazer,21.78,0.0,2021-04-29,Beatriz Moraes,GO,4,boleto,1,-15.98,-49.86
6889789b14afca1864a45862,Faqueiro,utilidades domesticas,66.38,1.1189743685,2022-04-29,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
6889789b14afca1864a45867,Smart TV,eletronicos,1567.44,81.0459035741,2022-04-29,Lucas Oliveira,PA,4,boleto,1,-3.79,-52.48
6889789b14afca1864a45877,Impressora,eletronicos,413.23,22.8916695123,2021-05-29,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a4588b,Geladeira,eletrodomesticos,2447.05,130.9850629363,2021-06-29,Juliana Costa,SP,4,boleto,1,-22.19,-48.79
6889789b14afca1864a45892,Guarda roupas,moveis,656.1,46.5813793899,2022-06-29,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
6889789b14afca1864a45899,Lavadora de roupas,eletrodomesticos,1869.39,99.8281704324,2021-07-29,Juliana Costa,BA,4,cartao_credito,6,-13.29,-41.71
6889789b14afca1864a4589d,Lavadora de roupas,eletrodomesticos,1740.91,92.9813460486,2021-07-29,Thiago Silva,SC,1,cartao_credito,5,-27.45,-50.95
6889789b14afca1864a458ac,Mesa de centro,moveis,293.43,23.1798450299,2022-07-29,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
6889789b14afca1864a458ad,Bola de vôlei,esporte e lazer,79.78,4.5311708983,2022-07-29,Bianca Santos,DF,5,cartao_credito,2,-15.83,-47.86
6889789b14afca1864a458b6,Lavadora de roupas,eletrodomesticos,1630.56,87.3535191424,2021-08-29,João Souza,RJ,4,cartao_credito,3,-22.25,-42.66
6889789b14afca1864a458b9,Panela de pressão,utilidades domesticas,106.63,6.6175745461,2021-08-29,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
6889789b14afca1864a458bb,Jogo de tabuleiro,brinquedos,150.0,8.2701746482,2021-08-29,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a458c8,Micro-ondas,eletrodomesticos,740.37,37.0069142345,2021-09-29,João Souza,DF,3,cartao_credito,7,-15.83,-47.86
6889789b14afca1864a458cd,Headset,eletronicos,340.75,18.4270382952,2021-09-29,Thiago Silva,SP,5,cartao_credito,2,-22.19,-48.79
6889789b14afca1864a458d0,Boneca bebê,brinquedos,73.59,1.502885178,2022-09-29,Lucas Oliveira,RS,4,boleto,1,-30.17,-53.5
6889789b14afca1864a458d2,Xadrez de madeira,brinquedos,46.47,0.0,2022-09-29,Juliana Costa,PR,5,boleto,1,-24.89,-51.55
6889789b14afca1864a458d5,Poltrona,moveis,380.94,23.4477253015,2022-09-29,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
6889789b14afca1864a458d7,Poltrona,moveis,368.13,17.1862540827,2022-09-29,João Souza,SP,5,boleto,1,-22.19,-48.79
6889789b14afca1864a458d8,Secadora de roupas,eletrodomesticos,1954.02,104.3288124277,2022-09-29,João Souza,SP,5,cartao_credito,6,-22.19,-48.79
6889789b14afca1864a458e5,Bateria,instrumentos musicais,512.56,35.0942876303,2021-10-29,Larissa Alves,RJ,5,cartao_credito,5,-22.25,-42.66
6889789b14afca1864a458e7,TV Led UHD 4K,eletronicos,3672.57,195.842080739,2021-10-29,Pedro Gomes,PE,4,boleto,1,-8.38,-37.86
6889789b14afca1864a458e8,Kit banquetas,moveis,367.77,19.8657720081,2021-10-29,Beatriz Moraes,PR,4,cartao_credito,1,-24.89,-51.55
6889789b14afca1864a458eb,Lava louças,eletrodomesticos,1948.0,104.6135548046,2021-10-29,João Souza,DF,4,cartao_credito,1,-15.83,-47.86
6889789b14afca1864a458ee,Secadora de roupas,eletrodomesticos,1221.65,62.63362635,2022-10-29,Thiago Silva,SP,4,cartao_credito,2,-22.19,-48.79
6889789b14afca1864a458f0,Faqueiro,utilidades domesticas,57.44,3.7455193479,2022-10-29,Larissa Alves,SP,3,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a458f1,Cama box,moveis,823.0,44.5092862343,2022-10-29,Bruno Rodrigues,SP,5,cartao_credito,5,-22.19,-48.79
6889789b14afca1864a458fa,Kit banquetas,moveis,390.16,21.0579721499,2021-11-29,Juliana Costa,SP,5,cartao_credito,4,-22.19,-48.79
6889789b14afca1864a45903,Fogão,eletrodomesticos,1178.51,63.0352379749,2021-11-29,Rafael Costa,RJ,4,cartao_credito,3,-22.25,-42.66
6889789b14afca1864a45911,Cômoda,moveis,352.52,16.3550685439,2021-12-29,Rafael Costa,MG,1,cartao_credito,1,-18.1,-44.38
6889789b14afca1864a45913,Guitarra,instrumentos musicais,1171.37,59.9563676125,2021-12-29,Thiago Silva,MG,4,cartao_credito,1,-18.1,-44.38
6889789b14afca1864a45915,Bateria,instrumentos musicais,736.4,36.7955236779,2021-12-29,Mariana Ferreira,MS,5,cartao_credito,10,-20.51,-54.54
6889789b14afca1864a45917,Jogo de tabuleiro,brinquedos,181.1,7.2274692445,2021-12-29,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a4591a,Bola de basquete,esporte e lazer,78.18,4.4516266152,2022-12-29,João Souza,RS,2,cartao_credito,6,-30.17,-53.5
6889789b14afca1864a4591b,Violão,instrumentos musicais,579.71,28.4522525647,2022-12-29,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a4591f,Mesa de jantar,moveis,283.51,12.6804936539,2022-12-29,Beatriz Moraes,MG,5,cupom,1,-18.1,-44.38
6889789b14afca1864a4582d,Cama box,moveis,865.56,46.3715919548,2021-03-29,Isabella Pereira,RJ,4,boleto,1,-22.25,-42.66
6889789b14afca1864a45830,Fone de ouvido,eletronicos,90.13,6.1982666991,2021-03-29,Felipe Santos,PR,4,cartao_credito,1,-24.89,-51.55
6889789b14afca1864a45834,Guarda roupas,moveis,621.13,33.9617190652,2021-03-29,Camila Ribeiro,SP,5,cartao_credito,3,-22.19,-48.79
6889789b14afca1864a45839,Copo térmico,esporte e lazer,36.13,0.0,2022-03-29,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
6889789b14afca1864a4583b,Tablet ABXY,eletronicos,1394.89,77.4375124305,2022-03-29,Larissa Alves,MG,4,cartao_credito,3,-18.1,-44.38
6889789b14afca1864a45841,Kit banquetas,moveis,408.11,19.3150688068,2023-03-29,Mariana Ferreira,SP,1,cartao_credito,8,-22.19,-48.79
6889789b14afca1864a45847,Iniciando em programação,livros,41.19,3.5923589304,2023-03-29,Bianca Santos,BA,5,cartao_credito,4,-13.29,-41.71
6889789b14afca1864a45848,Bola de basquete,esporte e lazer,89.99,5.3228012989,2023-03-29,Beatriz Moraes,BA,3,cartao_credito,8,-13.29,-41.71
6889789b14afca1864a4585b,Guitarra,instrumentos musicais,881.55,44.5243245081,2021-04-29,Bruno Rodrigues,SP,1,cartao_credito,3,-22.19,-48.79
6889789b14afca1864a45863,Mochila,esporte e lazer,110.02,3.4426730818,2022-04-29,Beatriz Moraes,SC,5,boleto,1,-27.45,-50.95
6889789b14afca1864a45865,Dinossauro Rex,brinquedos,24.9,2.2142652657,2022-04-29,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a45866,Kit banquetas,moveis,326.0,17.8896237855,2022-04-29,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
6889789b14afca1864a45873,Smart TV,eletronicos,1559.97,86.2275258033,2021-05-29,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
6889789b14afca1864a4587a,Impressora,eletronicos,326.26,17.6611402904,2021-05-29,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a45889,Tablet ABXY,eletronicos,2191.81,117.5957038257,2021-06-29,João Souza,SP,4,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a4588a,Celular Plus X42,eletronicos,2866.26,152.908498945,2021-06-29,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
6889789b14afca1864a4588f,Celular Plus X42,eletronicos,2913.5,152.7195490822,2022-06-29,Thiago Silva,SP,5,cartao_credito,8,-22.19,-48.79
6889789b14afca1864a45890,Modelagem preditiva,livros,86.33,2.1812518509,2022-06-29,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a4589c,Geladeira,eletrodomesticos,2001.26,104.1455134684,2021-07-29,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a458a0,Cadeira de escritório,moveis,549.97,26.8686870346,2021-07-29,Felipe Santos,SP,1,cartao_credito,7,-22.19,-48.79
6889789b14afca1864a458a5,Fone de ouvido,eletronicos,194.37,10.8807222817,2021-07-29,Lucas Oliveira,CE,3,boleto,1,-5.2,-39.53
6889789b14afca1864a458a7,Boneca bebê,brinquedos,77.34,4.6443873196,2021-07-29,Beatriz Moraes,GO,5,cartao_credito,3,-15.98,-49.86
6889789b14afca1864a458b7,Cubo mágico 8x8,brinquedos,27.56,0.0,2021-08-29,Beatriz Moraes,SP,4,cartao_credito,4,-22.19,-48.79
6889789b14afca1864a458ba,Guarda roupas,moveis,600.9,32.8845324252,2021-08-29,Bianca Santos,RJ,1,cartao_credito,2,-22.25,-42.66
6889789b14afca1864a458bc,Cama box,moveis,527.52,28.3719789156,2021-08-29,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a458ca,Cama king,moveis,587.52,28.868111569,2021-09-29,Lucas Oliveira,RJ,4,cartao_credito,7,-22.25,-42.66
6889789b14afca1864a458ce,Secadora de roupas,eletrodomesticos,1846.51,99.2609502846,2021-09-29,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a458d1,Geladeira,eletrodomesticos,3282.01,180.9990942756,2022-09-29,Juliana Costa,RJ,5,cartao_credito,6,-22.25,-42.66
6889789b14afca1864a458e3,Violão,instrumentos musicais,424.87,23.3100614701,2021-10-29,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
6889789b14afca1864a458ed,Modelagem preditiva,livros,64.3,1.008220626,2022-10-29,Bruno Rodrigues,PR,5,cupom,1,-24.89,-51.55
6889789b14afca1864a458ef,Smart TV,eletronicos,1762.86,91.4514306718,2022-10-29,João Souza,MG,5,cartao_credito,1,-18.1,-44.38
6889789b14afca1864a458f2,Fogão,eletrodomesticos,961.13,48.7617200993,2022-10-29,Camila Ribeiro,SP,3,cartao_credito,7,-22.19,-48.79
6889789b14afca1864a458fb,Fogão,eletrodomesticos,920.82,49.3196716139,2021-11-29,Mariana Ferreira,MG,5,cartao_debito,1,-18.1,-44.38
6889789b14afca1864a458fc,Cama king,moveis,1167.79,63.0697194912,2021-11-29,Bruno Rodrigues,SP,5,cartao_credito,10,-22.19,-48.79
6889789b14afca1864a458ff,Guarda roupas,moveis,668.92,33.202416685,2021-11-29,Felipe Santos,RS,4,boleto,1,-30.17,-53.5
6889789b14afca1864a45901,Micro-ondas,eletrodomesticos,940.11,50.3411551783,2021-11-29,João Souza,RJ,1,cartao_credito,2,-22.25,-42.66
6889789b14afca1864a45902,Fogão,eletrodomesticos,652.69,35.64219412,2021-11-29,Rafael Costa,MT,5,cartao_credito,7,-12.64,-55.42
6889789b14afca1864a45914,Bola de vôlei,esporte e lazer,59.77,3.4656985964,2021-12-29,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
6889789b14afca1864a4591d,Jogo de copos,utilidades domesticas,45.28,0.0,2022-12-29,João Souza,SP,1,cartao_credito,8,-22.19,-48.79
6889789b14afca1864a45920,Celular Plus X42,eletronicos,3377.55,177.4288155325,2022-12-29,Thiago Silva,DF,4,cartao_credito,1,-15.83,-47.86
